"Transfer Received Date";"From Stock";"To Stock";"Product Code";"Product Name";"Transfer Quantity";"Serial Number";"IMEI Number";"Transfer Value"
"2026-06-05";"MRK-Repair";"MRK-MSPI-Owned";"661-13569";"Battery, iPhone 11 Pro";"1";"F5D531611HALTDMBR";"";"46.00"
"2026-06-05";"MRK-Repair";"MRK-MSPI-Owned";"661-17920";"Battery, iPhone 12 and 12 Pro";"1";"F8Y5527C7PZQ687BH";"";"46.00"
"2026-06-08";"ANX-Repair";"ANX-MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"GH3HR701RZ00000MUZ";"";"0.00"
"2026-06-06";"MEG-MSPI-Owned";"MEG-Repair";"661-56050";"Display, iPhone 17 Pro Max";"1";"GH3HRR01YXW0000MUZ";"";"360.00"
"2026-06-08";"MEG-MSPI-Owned";"MEG-Repair";"661-21991";"Battery, iPhone 13";"1";"F8Y6113C5NN18FKB7";"";"0.00"
"2026-06-10";"MEG-Repair";"MEG-MSPI-Owned";"661-56050";"Display, iPhone 17 Pro Max";"1";"GH3HS900ZLA0000MUZ";"";"0.00"
"2026-06-11";"VER_MSPI-Owned";"VER_Repair";"661-29370";"Display, iPhone 14 Pro";"1";"G9P5074P87W14YCAV";"";"276.00"
"2026-06-11";"GB3-MSPI-Owned";"CEB-MSPI-Owned";"661-30394";"Battery, iPhone 14 Plus";"1";"F8Y5457C0B8237KB1";"";"99.00"
"2026-06-12";"MOA-MSPI-Owned";"FES-MSPI-Owned";"661-30394";"Battery, iPhone 14 Plus";"1";"F8Y5457C7AZ237KB6";"";"99.00"
"2026-06-20";"DC_MSPI-Owned";"CEB-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C3JE18FKBC";"";"89.00"
"2026-06-20";"DC_MSPI-Owned";"CEB-MSPI-Owned";"661-21993";"Display, iPhone 13 Pro";"1";"G9P5264L3QCPQCKAC";"";"279.00"
"2026-06-20";"DC_MSPI-Owned";"CEB-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C5TA13RHCY";"";"89.00"
"2026-06-20";"DC_MSPI-Owned";"CEB-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C51L18FKBM";"";"89.00"
"2026-06-20";"DC_MSPI-Owned";"ILO-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6173C3LD18FKB6";"";"89.00"
"2026-06-20";"DC_MSPI-Owned";"ILO-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6177C11T18FKBD";"";"89.00"
"2026-06-19";"DC_MSPI-Owned";"NPM-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6184C1UL18FKB7";"";"89.00"
"2026-06-19";"DC_MSPI-Owned";"NPM-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6144C0Z313XCBL";"";"89.00"
"2026-06-19";"DC_MSPI-Owned";"NPM-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C50Y18FKBC";"";"89.00"
"2026-06-19";"DC_MSPI-Owned";"NPM-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6154C3XQ13RHC9";"";"89.00"
"2026-06-19";"DC_MSPI-Owned";"NPM-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6144C0ZG13XCB7";"";"89.00"
"2026-06-19";"DC_MSPI-Owned";"NPM-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6154C3QD13RHC7";"";"89.00"
"2026-06-19";"DC_MSPI-Owned";"NPM-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6154C34413RHC8";"";"89.00"
"2026-06-19";"DC_MSPI-Owned";"NPM-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6154C71R13RHCS";"";"89.00"
"2026-06-19";"DC_MSPI-Owned";"NPM-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C4ZQ18FKBQ";"";"89.00"
"2026-06-19";"DC_MSPI-Owned";"NPM-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C1BM18FKBU";"";"89.00"
"2026-06-19";"DC_MSPI-Owned";"NPM-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6066C4Y313XCBC";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"GB3-MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHSFD0V3P00006TP";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"GB3-MSPI-Owned";"661-36918";"Battery, iPhone 15 Pro Max";"1";"FG9HSE00AZ600006TT";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"GB3-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6066C3CA13XCBY";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHSXC01Q400006TW";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHSWD02CU00006TP";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6156C8DB217WBA";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6167C55Q20J9B9";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-30373";"Battery, iPhone 14";"1";"F8Y6177C75M231LBA";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"ANX-MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6156C78P217WBE";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"BHS_MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHSFD0SD500006TP";"";"None"
"2026-06-13";"DC_MSPI-Owned";"BHS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6173C55918FKBK";"";"None"
"2026-06-13";"DC_MSPI-Owned";"BHS_MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHSFD0TXE00006TP";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"BHS_MSPI-Owned";"661-30373";"Battery, iPhone 14";"1";"F8Y6177C2M2231LBL";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"BHS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6173C4P118FKB8";"";"None"
"2026-06-13";"DC_MSPI-Owned";"BHS_MSPI-Owned";"661-30373";"Battery, iPhone 14";"1";"F8Y6177C7G4231LBU";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-44954";"Battery, iPhone 16 Pro Max";"1";"F8YHLQH04FR0000UMJ";"";"119.00"
"2026-06-13";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C5D813RHC8";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C19C18FKB9";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C46D18FKBE";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6154C5X513RHCS";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6173C6G518FKBP";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6173C7BC18FKBW";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MOA-MSPI-Owned";"661-44954";"Battery, iPhone 16 Pro Max";"1";"F8YHLQH022R0000UMJ";"";"119.00"
"2026-06-13";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6167C4F120J9B3";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C2A418FKBD";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6066C55V13XCBY";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6162C2KT217WBH";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6173C4D518FKB0";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6066C2W313XCBL";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6156C9VL217WBL";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"TRI-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6152CD4Y20J9B4";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-30373";"Battery, iPhone 14";"1";"F8Y6176C1Z7231LBF";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6144C17W13XCB2";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C1L413RHCV";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C6RE18FKBN";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6173C3JM18FKB4";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-44796";"Battery, iPhone 16";"1";"FG9HQ200HWY0000R3T";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-30373";"Battery, iPhone 14";"1";"F8Y6182C0LX231LBY";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6066C7ED13XCBK";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MRK-MSPI-Owned";"661-44796";"Battery, iPhone 16";"1";"FG9HQ200HQZ0000R3T";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6156C9ZY217WBW";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6156C990217WBY";"";"None"
"2026-06-13";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6156CB0V217WBU";"";"None"
"2026-06-13";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C5RP13RHCR";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C5T113RHC7";"";"None"
"2026-06-13";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6152CG2H20J9BN";"";"None"
"2026-06-13";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6173C1B418FKBA";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C0VL13RHCM";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C09C13RHCM";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6066C2WM13XCB2";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6156CBB5217WBK";"";"None"
"2026-06-13";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6156C8DC217WB9";"";"None"
"2026-06-13";"DC_MSPI-Owned";"MEG-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6152CA9G20J9B8";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C4WA18FKBD";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6156C8L7217WBT";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6152CD5620J9BT";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHSXC01G200006TW";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6066C17P13XCB2";"";"None"
"2026-06-13";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6156C6E618FKBX";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C7PZ18FKB8";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-30373";"Battery, iPhone 14";"1";"F8Y6176C4PH231LBY";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6167C43720J9BZ";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"MAG-MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHSXC01G500006TW";"";"99.00"
"2026-06-15";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6144C5LP13XCB0";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6144C17N13XCBA";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6152CD5220J9BX";"";"99.00"
"2026-06-15";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHSWD01VB00006TP";"";"99.00"
"2026-06-15";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6152CG2J20J9BM";"";"99.00"
"2026-06-15";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6144C0YT13XCBZ";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6144C0YT13XCBZ";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6162C0MH217WBP";"";"99.00"
"2026-06-15";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHTAD054800006TP";"";"99.00"
"2026-06-15";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6162C178217WB5";"";"99.00"
"2026-06-15";"DC_MSPI-Owned";"NES_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6066C3DE13XCBR";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6153C86Y20J9B2";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6153C87F20J9BG";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6152CD4D20J9BP";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6167C43C20J9BU";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHPCC0NDU00006TW";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C0SL13RHCW";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6154C5NA13RHCE";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C1YJ13RHCD";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C5T213RHC6";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6183C7RX18FKB0";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6066C4YZ13XCBG";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C59V13RHCZ";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C05313RHC8";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6066C3CM13XCBM";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6166C4ZA20J9B9";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-35885";"Battery, iPhone 15";"1";"F8YHSXC01Q300006TW";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6066C61313XCB1";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6153C97X20J9BZ";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"POD_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C2A918FKB8";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6144C0ZC13XCBB";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6152CC2C20J9BX";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6167C55M20J9BC";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHSFD0S5L00006TP";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6183C7RE18FKBH";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C28M13RHCD";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6144C0ZF13XCB8";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6171C2WT18FKBZ";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C5T613RHC2";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6066C4XX13XCBM";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6066C12S13XCBE";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHSFD0XTE00006TP";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6171C22Z18FKB9";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6173C1BT18FKBM";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C4ZS18FKBN";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6183C8EG18FKBD";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6176CEQJ18FKB9";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"SMS_MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6183C4BX18FKBB";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-22309";"Display, iPhone 13 Pro Max";"1";"G9P5094MADTPQCLAC";"";"329.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6167C43220J9B4";"";"99.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHSFD0L0A00006TP";"";"99.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6173C55L18FKB8";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C7NL18FKBQ";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6171C3RH18FKBP";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C5YP18FKBT";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHSWD02AC00006TP";"";"99.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-30397";"Battery, iPhone 14 Pro Max";"1";"F8Y6167C3WW20J9BY";"";"99.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-30373";"Battery, iPhone 14";"1";"F8Y6177C6DV231LBD";"";"99.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C16G13RHCR";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C0UW13RHCE";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C0V813RHCZ";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C58S13RHC5";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-36918";"Battery, iPhone 15 Pro Max";"1";"FG9HSD003AT00006TT";"";"99.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C5X318FKBG";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-35694";"Battery, iPhone 15 Pro";"1";"F8YHSFD0XW300006TP";"";"99.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6134C83X13XCB9";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6134C65H13XCBK";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C69413RHCP";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C5T413RHC4";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21996";"Battery, iPhone 13 Pro";"1";"F8Y6155C5SZ13RHCC";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6172C1EP18FKBH";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6173C4C118FKB7";"";"None"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6173C4CT18FKBF";"";"89.00"
"2026-06-15";"DC_MSPI-Owned";"FES-MSPI-Owned";"661-21991";"Battery, iPhone 13";"1";"F8Y6173C49D18FKB4";"";"89.00"
"2026-06-13";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-30373";"Battery, iPhone 14";"1";"F8Y6177C6E2231LB3";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6162C1K8217WB3";"";"99.00"
"2026-06-13";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-30382";"Battery, iPhone 14 Pro";"1";"F8Y6162C06W217WBM";"";"None"
"2026-06-13";"DC_MSPI-Owned";"GL5_MSPI-Owned";"661-22294";"Battery, iPhone 13 Pro Max";"1";"F8Y6066C0ZG13XCB0";"";"89.00"
